rel_1_19,v1alpha1,DELETED,readFlowSchema,['FlowSchema'],--
rel_1_19,v1alpha1,DELETED,patchFlowSchema,['FlowSchema'],--
rel_1_19,v1alpha1,DELETED,replaceFlowSchema,['FlowSchema'],--
rel_1_19,v1alpha1,DELETED,replaceFlowSchemaStatus,['FlowSchema'],--
rel_1_19,v1alpha1,DELETED,listFlowSchema,['FlowSchemaList'],--
rel_1_19,v1alpha1,DELETED,deleteCollectionPriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_19,v1alpha1,DELETED,createPriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_19,v1alpha1,DELETED,deletePriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_19,v1alpha1,DELETED,readPriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_19,v1alpha1,DELETED,patchPriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_19,v1alpha1,DELETED,replacePriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_19,v1alpha1,DELETED,replacePriorityLevelConfigurationStatus,['PriorityLevelConfiguration'],--
rel_1_19,v1alpha1,DELETED,listPriorityLevelConfiguration,['PriorityLevelConfigurationList'],--
rel_1_19,v1alpha1,DELETED,deleteCollectionRuntimeClass,['RuntimeClass'],--
rel_1_19,v1alpha1,DELETED,createRuntimeClass,['RuntimeClass'],--
rel_1_19,v1alpha1,DELETED,deleteRuntimeClass,['RuntimeClass'],--
rel_1_19,v1alpha1,DELETED,readRuntimeClass,['RuntimeClass'],--
rel_1_19,v1alpha1,DELETED,patchRuntimeClass,['RuntimeClass'],--
rel_1_19,v1alpha1,DELETED,replaceRuntimeClass,['RuntimeClass'],--
rel_1_19,v1alpha1,DELETED,listRuntimeClass,['RuntimeClassList'],--
rel_1_19,v1alpha1,DELETED,deleteCollectionNamespacedPodPreset,['PodPreset'],--
rel_1_19,v1alpha1,DELETED,createNamespacedPodPreset,['PodPreset'],--
rel_1_19,v1alpha1,DELETED,deleteNamespacedPodPreset,['PodPreset'],--
rel_1_19,v1alpha1,DELETED,readNamespacedPodPreset,['PodPreset'],--
rel_1_19,v1alpha1,DELETED,patchNamespacedPodPreset,['PodPreset'],--
rel_1_19,v1alpha1,DELETED,replaceNamespacedPodPreset,['PodPreset'],--
rel_1_19,v1alpha1,DELETED,listNamespacedPodPreset,['PodPresetList'],--
rel_1_19,v1alpha1,DELETED,listPodPresetForAllNamespaces,['PodPresetList'],--
